city,timestamp,temperature,season
New York,2010-05-13,11.593072009992154,spring
New York,2010-05-14,20.58618351834426,spring
New York,2010-05-15,20.021984346703416,spring
New York,2010-05-16,6.2153513877130155,spring
New York,2010-05-17,14.868912219750943,spring
New York,2010-05-18,5.5106392259915635,spring
New York,2010-05-19,8.931175122859505,spring
New York,2010-05-20,6.874493025719781,spring
New York,2010-05-21,9.774956756711672,spring
New York,2010-05-22,1.6376386251935546,spring
New York,2010-05-23,11.075116315783443,spring
New York,2010-05-24,9.031865251229812,spring
New York,2010-05-25,17.937176295977448,spring
New York,2010-05-26,7.94256301741177,spring
New York,2010-05-27,10.356868038321705,spring
New York,2010-05-28,2.6562272938944878,spring
New York,2010-05-29,4.458428656258283,spring
New York,2010-05-30,5.023601853085625,spring
New York,2010-05-31,11.170942360145647,spring
New York,2010-06-01,28.10335063146544,summer
New York,2010-06-02,32.76426673305766,summer
New York,2010-06-03,15.455021302545273,summer
New York,2010-06-04,23.724178924757773,summer
New York,2010-06-05,32.19957342523524,summer
New York,2010-06-06,24.87705965054094,summer
New York,2010-06-07,24.142927374127122,summer
New York,2010-06-08,19.08845738303136,summer
New York,2010-06-09,20.675268813064296,summer
New York,2010-06-10,30.533575702397943,summer
New York,2010-06-11,24.691035744738635,summer
New York,2010-06-12,18.990911712307465,summer
New York,2010-06-13,28.39637106493014,summer
New York,2010-06-14,25.691010778307835,summer
New York,2010-06-15,26.1794872621562,summer
New York,2010-06-16,14.703004623948864,summer
New York,2010-06-17,21.114238213248456,summer
New York,2010-06-18,20.14673863516721,summer
New York,2010-06-19,25.611372274714892,summer
New York,2010-06-20,23.371604927762377,summer
New York,2010-06-21,21.70141923155741,summer
New York,2010-06-22,21.41353454341521,summer
New York,2010-06-23,25.049960827557065,summer
New York,2010-06-24,33.82452759004558,summer
New York,2010-06-25,29.06312239084044,summer
New York,2010-06-26,15.602048984198536,summer
New York,2010-06-27,27.824177497183815,summer
New York,2010-06-28,25.783101561606532,summer
New York,2010-06-29,27.207304286609915,summer
New York,2010-06-30,27.268433740558645,summer
New York,2010-07-01,29.93395540216269,summer
New York,2010-07-02,27.090247946129473,summer
New York,2010-07-03,13.000643460273553,summer
New York,2010-07-04,31.561586848867734,summer
New York,2010-07-05,24.706741812800495,summer
New York,2010-07-06,29.189653145794566,summer
New York,2010-07-07,25.978259756693564,summer
New York,2010-07-08,30.451031380476014,summer
New York,2010-07-09,23.417907168996795,summer
New York,2010-07-10,16.971787152736038,summer
New York,2010-07-11,19.030879717996037,summer
New York,2010-07-12,29.182446182603925,summer
New York,2010-07-13,25.222959785103043,summer
New York,2010-07-14,28.708815512359262,summer
New York,2010-07-15,33.59289509679513,summer
New York,2010-07-16,18.111370751189884,summer
New York,2010-07-17,21.339279670775667,summer
New York,2010-07-18,21.632787872577822,summer
New York,2010-07-19,24.837616040260247,summer
New York,2010-07-20,21.074669495895805,summer
New York,2010-07-21,30.596929206794364,summer
New York,2010-07-22,24.64774545695204,summer
New York,2010-07-23,23.168748149262047,summer
New York,2010-07-24,22.86324669255475,summer
New York,2010-07-25,24.07806133986885,summer
New York,2010-07-26,22.46269528704083,summer
New York,2010-07-27,31.644606511924273,summer
New York,2010-07-28,29.725693632962916,summer
New York,2010-07-29,29.300524081141912,summer
New York,2010-07-30,36.11173219008139,summer
New York,2010-07-31,28.446065995802613,summer
New York,2010-08-01,31.19910201045991,summer
New York,2010-08-02,21.81093781438214,summer
New York,2010-08-03,21.99755670556559,summer
New York,2010-08-04,26.536074831549417,summer
New York,2010-08-05,24.242789436579855,summer
New York,2010-08-06,22.801617931085325,summer
New York,2010-08-07,32.994236251977085,summer
New York,2010-08-08,37.72213167180256,summer
New York,2010-08-09,24.676542315417713,summer
New York,2010-08-10,29.858393682237995,summer
New York,2010-08-11,30.528360975855385,summer
New York,2010-08-12,31.072199494774658,summer
New York,2010-08-13,24.300305073826713,summer
New York,2010-08-14,17.655029668792075,summer
New York,2010-08-15,25.448926791486635,summer
New York,2010-08-16,25.554430203172014,summer
New York,2010-08-17,20.95842355514157,summer
New York,2010-08-18,28.284226662257307,summer
New York,2010-08-19,25.377824907803443,summer
New York,2010-08-20,24.434671892062536,summer
New York,2010-08-21,26.891337581078783,summer
New York,2010-08-22,21.480138510764526,summer
New York,2010-08-23,22.19036947423179,summer
New York,2010-08-24,17.484592123376686,summer
New York,2010-08-25,24.042818421753,summer
New York,2010-08-26,22.358125843451955,summer
New York,2010-08-27,21.523834914604542,summer
New York,2010-08-28,21.141766025277917,summer
New York,2010-08-29,27.096284428708916,summer
New York,2010-08-30,29.138446164366314,summer
New York,2010-08-31,29.171497849025283,summer
New York,2010-09-01,20.42801681050453,autumn
New York,2010-09-02,17.37602209391611,autumn
New York,2010-09-03,12.778224462621349,autumn
New York,2010-09-04,12.567457361188321,autumn
New York,2010-09-05,23.846599585923286,autumn
New York,2010-09-06,18.801144819873503,autumn
New York,2010-09-07,3.6573100904658133,autumn
New York,2010-09-08,4.225093682258581,autumn
New York,2010-09-09,27.741988935649008,autumn
New York,2010-09-10,5.7853193763279815,autumn
New York,2010-09-11,19.6398949770158,autumn
New York,2010-09-12,9.698818471895297,autumn
New York,2010-09-13,18.188123843650366,autumn
New York,2010-09-14,27.45076907442112,autumn
New York,2010-09-15,15.220467465026298,autumn
New York,2010-09-16,11.412141290209618,autumn
New York,2010-09-17,22.430655167883394,autumn
New York,2010-09-18,10.012890033032662,autumn
New York,2010-09-19,16.121168987100376,autumn
New York,2010-09-20,19.30354046652988,autumn
New York,2010-09-21,28.2997493604976,autumn
New York,2010-09-22,14.63791271943824,autumn
New York,2010-09-23,18.367383846030847,autumn
New York,2010-09-24,13.757003882112606,autumn
New York,2010-09-25,16.909636899399196,autumn
New York,2010-09-26,12.813078187583248,autumn
New York,2010-09-27,11.863147391326457,autumn
New York,2010-09-28,13.489694232891457,autumn
New York,2010-09-29,6.831410719175707,autumn
New York,2010-09-30,19.382703284046045,autumn
New York,2010-10-01,21.768791758217848,autumn
New York,2010-10-02,10.722284053126069,autumn
New York,2010-10-03,10.088297862825634,autumn
New York,2010-10-04,13.39491655867123,autumn
New York,2010-10-05,11.89885704779621,autumn
New York,2010-10-06,16.86810532227163,autumn
New York,2010-10-07,17.239591337647944,autumn
New York,2010-10-08,19.490306588442426,autumn
New York,2010-10-09,22.002872159710886,autumn
New York,2010-10-10,16.104762392112974,autumn
New York,2010-10-11,14.221259989204187,autumn
New York,2010-10-12,18.63615887388624,autumn
New York,2010-10-13,12.592108026696836,autumn
New York,2010-10-14,22.283423874790465,autumn
New York,2010-10-15,8.272963519908735,autumn
New York,2010-10-16,19.675210993311296,autumn
New York,2010-10-17,17.231157848464154,autumn
New York,2010-10-18,17.739236606227067,autumn
New York,2010-10-19,10.337034286041161,autumn
New York,2010-10-20,18.075228391390677,autumn
New York,2010-10-21,12.263380100178608,autumn
New York,2010-10-22,18.440354868657728,autumn
New York,2010-10-23,10.123651308975182,autumn
New York,2010-10-24,17.02594415827962,autumn
New York,2010-10-25,19.908047777769042,autumn
New York,2010-10-26,10.585231745349414,autumn
New York,2010-10-27,5.648721551417555,autumn
New York,2010-10-28,8.586055740016505,autumn
New York,2010-10-29,13.548003021316337,autumn
New York,2010-10-30,13.840628513291094,autumn
New York,2010-10-31,17.385822576446973,autumn
New York,2010-11-01,5.861947454203062,autumn
New York,2010-11-02,13.442085904081251,autumn
New York,2010-11-03,12.504951905774375,autumn
New York,2010-11-04,14.920857048118181,autumn
New York,2010-11-05,16.796442680097655,autumn
New York,2010-11-06,8.793653372071955,autumn
New York,2010-11-07,14.78451707853067,autumn
New York,2010-11-08,9.620599164056083,autumn
New York,2010-11-09,13.116003686034519,autumn
New York,2010-11-10,5.4628989460220385,autumn
New York,2010-11-11,16.598679173260436,autumn
New York,2010-11-12,13.09814627997438,autumn
New York,2010-11-13,11.632503171933154,autumn
New York,2010-11-14,11.659795379081938,autumn
New York,2010-11-15,16.13121336909216,autumn
New York,2010-11-16,4.906078122716284,autumn
New York,2010-11-17,8.643694101330055,autumn
New York,2010-11-18,16.670586766080987,autumn
New York,2010-11-19,24.917571980499552,autumn
New York,2010-11-20,17.615518865791422,autumn
New York,2010-11-21,22.190113026585603,autumn
New York,2010-11-22,10.805161432888141,autumn
New York,2010-11-23,18.784383839861412,autumn
New York,2010-11-24,13.762525286460706,autumn
New York,2010-11-25,5.640338955571027,autumn
New York,2010-11-26,14.48783985053208,autumn
New York,2010-11-27,14.635753104616812,autumn
New York,2010-11-28,22.50092270850356,autumn
New York,2010-11-29,14.281817694757969,autumn
New York,2010-11-30,19.277969585703882,autumn
New York,2010-12-01,-4.569247755210163,winter
New York,2010-12-02,0.03470576190579141,winter
New York,2010-12-03,-1.8606685090181987,winter
New York,2010-12-04,-2.0533513345437577,winter
New York,2010-12-05,1.0822371362078793,winter
New York,2010-12-06,1.9798980821772783,winter
New York,2010-12-07,-3.4417184587342082,winter
New York,2010-12-08,-3.396352003330117,winter
New York,2010-12-09,-6.4432896455093935,winter
New York,2010-12-10,-3.908918621091299,winter
New York,2010-12-11,-0.7089187772995129,winter
New York,2010-12-12,1.0982338113439343,winter
New York,2010-12-13,-8.095758378797202,winter
New York,2010-12-14,-1.4970572131173627,winter
New York,2010-12-15,3.1976527065779337,winter
New York,2010-12-16,4.173211491687756,winter
New York,2010-12-17,-1.6076769175874097,winter
New York,2010-12-18,-3.135270766281901,winter
New York,2010-12-19,1.312017122952849,winter
New York,2010-12-20,3.2497745129878246,winter
New York,2010-12-21,0.272584946727478,winter
New York,2010-12-22,4.677787365011995,winter
New York,2010-12-23,7.303373935741587,winter
New York,2010-12-24,2.166830967978384,winter
New York,2010-12-25,-9.20303866930036,winter
New York,2010-12-26,-2.3822724000952715,winter
New York,2010-12-27,5.800748391810879,winter
New York,2010-12-28,-6.437839099678012,winter
New York,2010-12-29,1.710141168472766,winter
New York,2010-12-30,-1.4089552025587344,winter
New York,2010-12-31,-0.6014774727367436,winter
New York,2011-01-01,-4.70391739869738,winter
New York,2011-01-02,-3.5525312993902567,winter
New York,2011-01-03,2.379712142601064,winter
New York,2011-01-04,-7.176397999979808,winter
New York,2011-01-05,7.717723196748588,winter
New York,2011-01-06,-1.8639208642895733,winter
New York,2011-01-07,0.22935196192217766,winter
New York,2011-01-08,-7.0171943888524035,winter
New York,2011-01-09,2.7811819858185247,winter
New York,2011-01-10,-0.90127725969614,winter
New York,2011-01-11,2.774320466046694,winter
New York,2011-01-12,-3.2265512004500825,winter
New York,2011-01-13,-2.8519881658129735,winter
New York,2011-01-14,-6.040442378633298,winter
New York,2011-01-15,4.858891413867388,winter
New York,2011-01-16,-0.36920752950340724,winter
New York,2011-01-17,-8.749737579549416,winter
New York,2011-01-18,1.4170483526693607,winter
New York,2011-01-19,-1.8114866312454763,winter
New York,2011-01-20,-3.6255169864317685,winter
New York,2011-01-21,-3.8549381099335234,winter
New York,2011-01-22,-6.656450403890365,winter
New York,2011-01-23,2.2130642015417985,winter
New York,2011-01-24,3.5382479833755998,winter
New York,2011-01-25,-2.467723991618537,winter
New York,2011-01-26,-1.1035023718785497,winter
New York,2011-01-27,3.0043517472320813,winter
New York,2011-01-28,-6.624819266428647,winter
New York,2011-01-29,-0.8402450621777828,winter
New York,2011-01-30,-7.9420289078143815,winter
New York,2011-01-31,0.954762140601922,winter
New York,2011-02-01,6.945294784960962,winter
New York,2011-02-02,3.624924780342898,winter
New York,2011-02-03,-0.13656210240875685,winter
New York,2011-02-04,5.4853557234445995,winter
New York,2011-02-05,-2.747611106786682,winter
New York,2011-02-06,4.153253264862988,winter
New York,2011-02-07,-5.225959693242902,winter
New York,2011-02-08,4.414061311748972,winter
New York,2011-02-09,2.3035160536119643,winter
New York,2011-02-10,2.198665795235581,winter
New York,2011-02-11,2.1862705666919044,winter
New York,2011-02-12,0.6803723260744607,winter
New York,2011-02-13,-9.289095341249974,winter
New York,2011-02-14,0.2821546093293116,winter
New York,2011-02-15,1.9092150791019604,winter
New York,2011-02-16,8.930897720112558,winter
New York,2011-02-17,1.6815537748265708,winter
New York,2011-02-18,5.5964448345,winter
New York,2011-02-19,-3.734846443588327,winter
New York,2011-02-20,4.720000695508358,winter
New York,2011-02-21,-6.285850363964151,winter
New York,2011-02-22,1.1211915316749756,winter
New York,2011-02-23,0.6075147446531705,winter
New York,2011-02-24,-2.146875525608681,winter
New York,2011-02-25,-6.4892406989907645,winter
New York,2011-02-26,-6.448031834537659,winter
New York,2011-02-27,1.609842864749007,winter
New York,2011-02-28,5.67367511204713,winter
New York,2011-03-01,9.132037688136798,spring
New York,2011-03-02,1.2169333415095362,spring
New York,2011-03-03,11.33946289222207,spring
New York,2011-03-04,18.28905517225847,spring
New York,2011-03-05,11.496366584696803,spring
New York,2011-03-06,12.649395295587397,spring
New York,2011-03-07,7.715649371695695,spring
New York,2011-03-08,12.838445758878406,spring
New York,2011-03-09,9.199694472025934,spring
New York,2011-03-10,-2.793916337188529,spring
New York,2011-03-11,10.369666138488434,spring
New York,2011-03-12,17.086123814854602,spring
New York,2011-03-13,13.829229501370545,spring
New York,2011-03-14,11.214077336933318,spring
New York,2011-03-15,12.140214744826398,spring
New York,2011-03-16,14.467945317827503,spring
New York,2011-03-17,12.654480980001132,spring
New York,2011-03-18,12.381214926333884,spring
New York,2011-03-19,15.729696221561774,spring
New York,2011-03-20,8.595795040729097,spring
New York,2011-03-21,2.956409867621619,spring
New York,2011-03-22,14.60450703939644,spring
New York,2011-03-23,17.713772655605464,spring
New York,2011-03-24,5.401968493552668,spring
New York,2011-03-25,17.829765306366088,spring
New York,2011-03-26,8.612229469523133,spring
New York,2011-03-27,11.29958304677644,spring
New York,2011-03-28,15.192102297583357,spring
New York,2011-03-29,20.13795664089772,spring
New York,2011-03-30,4.127291213880747,spring
New York,2011-03-31,3.5701412238111265,spring
New York,2011-04-01,8.084618661416965,spring
New York,2011-04-02,2.775800316705295,spring
New York,2011-04-03,8.82620286386346,spring
New York,2011-04-04,14.840952253151325,spring
New York,2011-04-05,8.678385345576643,spring
New York,2011-04-06,8.392832462775681,spring
New York,2011-04-07,-5.673020100014307,spring
New York,2011-04-08,-0.04372952341101666,spring
New York,2011-04-09,6.098823096039038,spring
New York,2011-04-10,11.090070900701301,spring
New York,2011-04-11,7.196834989223666,spring
New York,2011-04-12,12.462384059147404,spring
New York,2011-04-13,13.517872271482444,spring
New York,2011-04-14,12.975278389707618,spring
New York,2011-04-15,11.803378232087201,spring
New York,2011-04-16,8.00216534724138,spring
New York,2011-04-17,9.431828488822447,spring
New York,2011-04-18,9.286207641257187,spring
New York,2011-04-19,3.025152270367075,spring
New York,2011-04-20,7.176517033977859,spring
New York,2011-04-21,9.483131158435807,spring
New York,2011-04-22,8.351932290418558,spring
New York,2011-04-23,7.403991044337942,spring
New York,2011-04-24,7.348006289171778,spring
New York,2011-04-25,0.8293027229660606,spring
New York,2011-04-26,11.070728679494225,spring
New York,2011-04-27,14.232470759905778,spring
New York,2011-04-28,6.631773469543431,spring
New York,2011-04-29,4.340090374830302,spring
New York,2011-04-30,12.867636033707084,spring
New York,2011-05-01,8.34921742355817,spring
New York,2011-05-02,5.793422167537227,spring
New York,2011-05-03,13.30886641242563,spring
New York,2011-05-04,16.601352851806766,spring
New York,2011-05-05,3.5267944910774744,spring
New York,2011-05-06,11.257224034492868,spring
New York,2011-05-07,11.809940614029328,spring
New York,2011-05-08,3.9046859452898843,spring
New York,2011-05-09,9.274123569900441,spring
New York,2011-05-10,7.83778646172239,spring
New York,2011-05-11,7.346321608485104,spring
New York,2011-05-12,6.523344271859664,spring
New York,2011-05-13,18.73349775931994,spring
New York,2011-05-14,2.4224606301208143,spring
New York,2011-05-15,12.39019987303999,spring
New York,2011-05-16,17.53648130672208,spring
New York,2011-05-17,0.027815684122288076,spring
New York,2011-05-18,0.03968052048917592,spring
New York,2011-05-19,11.82291585136494,spring
New York,2011-05-20,12.444739639963379,spring
New York,2011-05-21,9.538013498018122,spring
New York,2011-05-22,14.873908830367224,spring
New York,2011-05-23,-2.4567776549066256,spring
New York,2011-05-24,10.168634826099373,spring
New York,2011-05-25,4.646541744100898,spring
New York,2011-05-26,12.23535241259548,spring
New York,2011-05-27,5.758339871267104,spring
New York,2011-05-28,12.28720663857252,spring
New York,2011-05-29,18.039328298096933,spring
New York,2011-05-30,9.542870841581998,spring
New York,2011-05-31,6.434034284599699,spring
New York,2011-06-01,33.221754938915154,summer
New York,2011-06-02,28.58859347342479,summer
New York,2011-06-03,31.381989192651172,summer
New York,2011-06-04,26.170303327272478,summer
New York,2011-06-05,30.21469525000359,summer
New York,2011-06-06,23.376969905931297,summer
New York,2011-06-07,34.91939728231865,summer
New York,2011-06-08,27.032914343074516,summer
New York,2011-06-09,29.22423277044435,summer
New York,2011-06-10,21.99427593863332,summer
New York,2011-06-11,17.04141801172449,summer
New York,2011-06-12,23.332371720945744,summer
New York,2011-06-13,25.70572998782176,summer
New York,2011-06-14,26.31399831143899,summer
New York,2011-06-15,25.371363340678084,summer
New York,2011-06-16,28.86974484355551,summer
New York,2011-06-17,26.35559865204098,summer
New York,2011-06-18,19.660070979176897,summer
New York,2011-06-19,31.41981179703954,summer
New York,2011-06-20,32.204846648677844,summer
New York,2011-06-21,26.743343825292495,summer
New York,2011-06-22,28.695020535660674,summer
New York,2011-06-23,22.922882650298448,summer
New York,2011-06-24,30.343957918211572,summer
New York,2011-06-25,22.552220451990603,summer
New York,2011-06-26,30.79398018095521,summer
New York,2011-06-27,31.605742941779432,summer
New York,2011-06-28,22.786798454480664,summer
New York,2011-06-29,28.967267112796108,summer
New York,2011-06-30,23.606567239167493,summer
New York,2011-07-01,25.850355405592417,summer
New York,2011-07-02,24.325090671853552,summer
New York,2011-07-03,18.038943160756233,summer
New York,2011-07-04,17.152837448353694,summer
New York,2011-07-05,18.006407549374487,summer
New York,2011-07-06,32.24056294212521,summer
New York,2011-07-07,28.074972256334227,summer
New York,2011-07-08,20.02426005917398,summer
New York,2011-07-09,32.76415057922456,summer
New York,2011-07-10,28.969730163217978,summer
New York,2011-07-11,27.076267576749103,summer
New York,2011-07-12,21.465266413846507,summer
New York,2011-07-13,27.196917392259373,summer
New York,2011-07-14,19.94309891897553,summer
New York,2011-07-15,28.48348527412395,summer
New York,2011-07-16,26.83800977174706,summer
New York,2011-07-17,25.211014243124062,summer
New York,2011-07-18,21.48195258975335,summer
New York,2011-07-19,19.08980619604332,summer
New York,2011-07-20,28.34231391340149,summer
New York,2011-07-21,22.6088351773915,summer
New York,2011-07-22,16.89550125521196,summer
New York,2011-07-23,28.16315361036548,summer
New York,2011-07-24,33.573193823848655,summer
New York,2011-07-25,12.246368377100694,summer
New York,2011-07-26,18.5797301386074,summer
New York,2011-07-27,27.541680291365488,summer
New York,2011-07-28,29.66676509380666,summer
New York,2011-07-29,24.582994920344095,summer
New York,2011-07-30,20.41313890427368,summer
New York,2011-07-31,22.34573646633692,summer
New York,2011-08-01,34.075440424719716,summer
New York,2011-08-02,25.29294040592049,summer
New York,2011-08-03,29.670067772196646,summer
New York,2011-08-04,24.323650554373874,summer
New York,2011-08-05,28.55415212906025,summer
New York,2011-08-06,26.356547775517477,summer
New York,2011-08-07,18.917971207270508,summer
New York,2011-08-08,11.880035450183213,summer
New York,2011-08-09,23.659694031826255,summer
New York,2011-08-10,20.288470590094462,summer
New York,2011-08-11,28.665326769619654,summer
New York,2011-08-12,33.79423234444151,summer
New York,2011-08-13,25.852143436000134,summer
New York,2011-08-14,23.918813173405983,summer
New York,2011-08-15,23.193887719932032,summer
New York,2011-08-16,26.460658679011406,summer
New York,2011-08-17,21.26558810481338,summer
New York,2011-08-18,21.065719086330983,summer
New York,2011-08-19,21.53800573713482,summer
New York,2011-08-20,27.366451456745146,summer
New York,2011-08-21,18.89234234967061,summer
New York,2011-08-22,20.913011433960122,summer
New York,2011-08-23,21.899233654439005,summer
New York,2011-08-24,24.45093978217407,summer
New York,2011-08-25,14.366195710092036,summer
New York,2011-08-26,26.653093289383847,summer
New York,2011-08-27,28.320089864431296,summer
New York,2011-08-28,17.37387094469257,summer
New York,2011-08-29,31.10427984218044,summer
New York,2011-08-30,28.135122249218703,summer
New York,2011-08-31,28.42098532965677,summer
New York,2011-09-01,3.40876250908166,autumn
New York,2011-09-02,13.888179243263869,autumn
New York,2011-09-03,20.27880846031333,autumn
New York,2011-09-04,14.232398275345915,autumn
New York,2011-09-05,12.658082748847143,autumn
New York,2011-09-06,6.739378042558389,autumn
New York,2011-09-07,16.589700581968955,autumn
New York,2011-09-08,14.086866336508853,autumn
New York,2011-09-09,20.710073026776755,autumn
New York,2011-09-10,15.075408359320416,autumn
New York,2011-09-11,14.920401131514769,autumn
New York,2011-09-12,17.39340595939937,autumn
New York,2011-09-13,12.693118243909101,autumn
New York,2011-09-14,11.152184283951797,autumn
New York,2011-09-15,21.868330973131716,autumn
New York,2011-09-16,14.377517816392482,autumn
New York,2011-09-17,14.671292361826874,autumn
New York,2011-09-18,14.332155391980505,autumn
New York,2011-09-19,22.176778711592707,autumn
New York,2011-09-20,10.200625792195762,autumn
New York,2011-09-21,19.110426453880883,autumn
New York,2011-09-22,15.801038730711035,autumn
New York,2011-09-23,14.488635476511217,autumn
New York,2011-09-24,17.022083512051687,autumn
New York,2011-09-25,16.079582347172988,autumn
New York,2011-09-26,17.97571314160738,autumn
New York,2011-09-27,18.596417340022438,autumn
New York,2011-09-28,19.82851907102353,autumn
New York,2011-09-29,9.631804895248518,autumn
New York,2011-09-30,6.904027511689641,autumn
New York,2011-10-01,8.975200068249679,autumn
New York,2011-10-02,22.688915225342846,autumn
New York,2011-10-03,23.81285393777474,autumn
New York,2011-10-04,9.499211094751145,autumn
New York,2011-10-05,16.94602355696579,autumn
New York,2011-10-06,17.01854381478233,autumn
New York,2011-10-07,15.566226225494686,autumn
New York,2011-10-08,22.966638326348967,autumn
New York,2011-10-09,21.546136287303263,autumn
New York,2011-10-10,10.778316023480956,autumn
New York,2011-10-11,13.133304900333217,autumn
New York,2011-10-12,15.774068340419706,autumn
